["N0",""]
["N1",""]
["W0",""]
["E0",""]
("W0","mode 1",1,"W0",1,"transmission")
(500, 3)
1.4989622900000000e+14 3.6973810548973786e-02 -3.0265741067608958e+00
1.5019662224448897e+14 3.4653113237529155e-02 -3.0038327305767232e+00
1.5049701548897797e+14 3.2577527533490420e-02 -3.0245079431543953e+00
1.5079740873346694e+14 3.1784115574791223e-02 -3.0723051709093192e+00
1.5109780197795591e+14 3.2379685391834945e-02 -3.1078309993258828e+00
1.5139819522244488e+14 3.3513133688594460e-02 -3.1063940519977682e+00
1.5169858846693388e+14 3.4198804375927545e-02 -3.0738170574067740e+00
1.5199898171142284e+14 3.3966169370445214e-02 -3.0308797506457279e+00
1.5229937495591181e+14 3.2964395300361590e-02 -2.9975690133438100e+00
1.5259976820040081e+14 3.1722049358512014e-02 -2.9843194704986598e+00
1.5290016144488978e+14 3.0751579753601498e-02 -2.9879619519546985e+00
1.5320055468937875e+14 3.0222186799229264e-02 -2.9961562788717049e+00
1.5350094793386775e+14 2.9955491800075687e-02 -2.9992950837024108e+00
1.5380134117835672e+14 2.9712681704046763e-02 -2.9973206401049812e+00
1.5410173442284569e+14 2.9444630134861996e-02 -2.9953356814624303e+00
1.5440212766733466e+14 2.9283138666299374e-02 -2.9951393755536651e+00
1.5470252091182366e+14 2.9329917550016179e-02 -2.9916524546804579e+00
1.5500291415631262e+14 2.9475642391604641e-02 -2.9777679509876083e+00
1.5530330740080159e+14 2.9441714924947588e-02 -2.9522092368707797e+00
1.5560370064529059e+14 2.8997973863441315e-02 -2.9221187127475576e+00
1.5590409388977956e+14 2.8156334258705500e-02 -2.8991565037019096e+00
1.5620448713426853e+14 2.7197959658317932e-02 -2.8923114229493820e+00
1.5650488037875750e+14 2.6502560067599948e-02 -2.9006824917005565e+00
1.5680527362324650e+14 2.6271571858134835e-02 -2.9123095628004032e+00
1.5710566686773547e+14 2.6377003498100366e-02 -2.9135350932119648e+00
1.5740606011222444e+14 2.6493530486992184e-02 -2.9000260127679498e+00
1.5770645335671344e+14 2.6366111323260777e-02 -2.8778601258301144e+00
1.5800684660120241e+14 2.5967788387657089e-02 -2.8567345393752213e+00
1.5830723984569138e+14 2.5463323539352760e-02 -2.8425728991788608e+00
1.5860763309018038e+14 2.5039013968902773e-02 -2.8338985017541680e+00
1.5890802633466934e+14 2.4738602672337639e-02 -2.8244782942698397e+00
1.5920841957915831e+14 2.4447135901099221e-02 -2.8102639827884310e+00
1.5950881282364728e+14 2.4028739899022888e-02 -2.7937044662239665e+00
1.5980920606813628e+14 2.3477894329458668e-02 -2.7815315022492579e+00
1.6010959931262525e+14 2.2948633181138919e-02 -2.7783133107228650e+00
1.6040999255711422e+14 2.2631437333381785e-02 -2.7808337723624224e+00
1.6071038580160322e+14 2.2572269164528397e-02 -2.7791017694169868e+00
1.6101077904609219e+14 2.2605531754193112e-02 -2.7647104556690354e+00
1.6131117229058116e+14 2.2473852816518949e-02 -2.7381093245480428e+00
1.6161156553507012e+14 2.2018548856161502e-02 -2.7082639783494544e+00
1.6191195877955912e+14 2.1291284707470579e-02 -2.6869765235831085e+00
1.6221235202404809e+14 2.0526515632264545e-02 -2.6816549400259211e+00
1.6251274526853706e+14 1.9987957044840257e-02 -2.6894452372614883e+00
1.6281313851302606e+14 1.9779326331791070e-02 -2.6981496283125970e+00
1.6311353175751503e+14 1.9777461216937547e-02 -2.6958957421091951e+00
1.6341392500200400e+14 1.9751031012173986e-02 -2.6800170038598758e+00
1.6371431824649300e+14 1.9536337871446777e-02 -2.6567204828929532e+00
1.6401471149098197e+14 1.9123407936653247e-02 -2.6349113443116479e+00
1.6431510473547094e+14 1.8621458654661086e-02 -2.6202207867253731e+00
1.6461549797995991e+14 1.8154391987551189e-02 -2.6123153445144589e+00
1.6491589122444891e+14 1.7769769876762941e-02 -2.6068602633634081e+00
1.6521628446893788e+14 1.7431034118858133e-02 -2.6004383054488738e+00
1.6551667771342684e+14 1.7086668413207905e-02 -2.5935699623215820e+00
1.6581707095791584e+14 1.6738896967809329e-02 -2.5890733814956537e+00
1.6611746420240481e+14 1.6445195104966174e-02 -2.5878393053886168e+00
1.6641785744689378e+14 1.6253988653466313e-02 -2.5863827767777496e+00
1.6671825069138275e+14 1.6138863589692704e-02 -2.5791104025460156e+00
1.6701864393587175e+14 1.6000338214166108e-02 -2.5634330521259074e+00
1.6731903718036072e+14 1.5736883085669201e-02 -2.5426298811348644e+00
1.6761943042484969e+14 1.5322864241063534e-02 -2.5242012381616004e+00
1.6791982366933869e+14 1.4834469808026657e-02 -2.5152812156372439e+00
1.6822021691382766e+14 1.4405116230166392e-02 -2.5176424049892403e+00
1.6852061015831662e+14 1.4135272399300436e-02 -2.5256022278153050e+00
1.6882100340280562e+14 1.4022200291453967e-02 -2.5297946026119122e+00
1.6912139664729459e+14 1.3970424633417328e-02 -2.5242247298954705e+00
1.6942178989178356e+14 1.3868411785259991e-02 -2.5097775693335653e+00
1.6972218313627256e+14 1.3659803685359448e-02 -2.4921004474763158e+00
1.7002257638076153e+14 1.3362276518933403e-02 -2.4772417777753399e+00
1.7032296962525050e+14 1.3037621342922492e-02 -2.4683001871253825e+00
1.7062336286973947e+14 1.2744274490660920e-02 -2.4645562824908760e+00
1.7092375611422847e+14 1.2506966029780697e-02 -2.4631065887435977e+00
1.7122414935871744e+14 1.2319278504975096e-02 -2.4613032392423237e+00
1.7152454260320641e+14 1.2164932844960088e-02 -2.4578287204234308e+00
1.7182493584769538e+14 1.2031490284803704e-02 -2.4520793424782084e+00
1.7212532909218438e+14 1.1906634446069360e-02 -2.4434024701201671e+00
1.7242572233667334e+14 1.1769921794411397e-02 -2.4314629762125191e+00
1.7272611558116231e+14 1.1597010643303648e-02 -2.4173152189629699e+00
1.7302650882565131e+14 1.1377383835104045e-02 -2.4037221093442174e+00
1.7332690207014028e+14 1.1129482478118057e-02 -2.3938698226525279e+00
1.7362729531462925e+14 1.0895833822532430e-02 -2.3890652166840489e+00
1.7392768855911825e+14 1.0716083441561979e-02 -2.3872142409444295e+00
1.7422808180360722e+14 1.0597065878901602e-02 -2.3838807409265077e+00
1.7452847504809619e+14 1.0506712547237042e-02 -2.3755456325124751e+00
1.7482886829258519e+14 1.0398818954253800e-02 -2.3621809037392292e+00
1.7512926153707416e+14 1.0247167462074042e-02 -2.3469288921444051e+00
1.7542965478156312e+14 1.0061434357493654e-02 -2.3334777570467575e+00
1.7573004802605209e+14 9.8744723202111705e-03 -2.3232802605711260e+00
1.7603044127054109e+14 9.7127270187695354e-03 -2.3146903355805901e+00
1.7633083451503006e+14 9.5748622764356573e-03 -2.3047823414302826e+00
1.7663122775951903e+14 9.4369072997138558e-03 -2.2922405452183359e+00
1.7693162100400800e+14 9.2776874124068983e-03 -2.2785736339684313e+00
1.7723201424849700e+14 9.1002919341479777e-03 -2.2666279738781299e+00
1.7753240749298597e+14 8.9306174672330735e-03 -2.2577875398257961e+00
1.7783280073747494e+14 8.7941770999427626e-03 -2.2502866992309158e+00
1.7813319398196394e+14 8.6913466986386426e-03 -2.2403632875601871e+00
1.7843358722645291e+14 8.5939697292490534e-03 -2.2254635993087430e+00
1.7873398047094188e+14 8.4668427045735319e-03 -2.2065377719374397e+00
