["N0",""]
["N1",""]
["W0",""]
["E0",""]
("W0","mode 1",1,"W0",1,"transmission")
(500, 3)
1.4989622900000000e+14 3.5263182987116316e-02 -3.0699263408723905e+00
1.5019662224448897e+14 3.4893541295686809e-02 -3.0661058412089122e+00
1.5049701548897797e+14 3.4610559495324558e-02 -3.0589296782149069e+00
1.5079740873346694e+14 3.4319145814210465e-02 -3.0472090918400450e+00
1.5109780197795591e+14 3.3918165773190803e-02 -3.0316288658689250e+00
1.5139819522244488e+14 3.3339156550239474e-02 -3.0145432544086015e+00
1.5169858846693388e+14 3.2572249240986652e-02 -2.9992942191056589e+00
1.5199898171142284e+14 3.1673713475462099e-02 -2.9892817349772822e+00
1.5229937495591181e+14 3.0753927365240130e-02 -2.9868982409464548e+00
1.5259976820040081e+14 2.9947029106270243e-02 -2.9924865148646242e+00
1.5290016144488978e+14 2.9367937167616143e-02 -3.0037450087068351e+00
1.5320055468937875e+14 2.9070500915841416e-02 -3.0161652464702886e+00
1.5350094793386775e+14 2.9026072330549591e-02 -3.0246268528472142e+00
1.5380134117835672e+14 2.9134378248113105e-02 -3.0253466464582282e+00
1.5410173442284569e+14 2.9260019363908190e-02 -3.0170529284349095e+00
1.5440212766733466e+14 2.9275256169923321e-02 -3.0009822361569505e+00
1.5470252091182366e+14 2.9092649106642911e-02 -2.9801267766909878e+00
1.5500291415631262e+14 2.8681474538807799e-02 -2.9583078194602783e+00
1.5530330740080159e+14 2.8069080605017827e-02 -2.9393480701275676e+00
1.5560370064529059e+14 2.7330342220131663e-02 -2.9263507319978150e+00
1.5590409388977956e+14 2.6568012936510472e-02 -2.9210438444088842e+00
1.5620448713426853e+14 2.5886975880947131e-02 -2.9232774702704352e+00
1.5650488037875750e+14 2.5367459283537831e-02 -2.9309329301372364e+00
1.5680527362324650e+14 2.5045037760967576e-02 -2.9404915810257282e+00
1.5710566686773547e+14 2.4905023733009422e-02 -2.9481680524396841e+00
1.5740606011222444e+14 2.4893118320740610e-02 -2.9510835447600039e+00
1.5770645335671344e+14 2.4936243988934844e-02 -2.9479178311602658e+00
1.5800684660120241e+14 2.4963888376654173e-02 -2.9388859492969650e+00
1.5830723984569138e+14 2.4922966605206476e-02 -2.9252852401993721e+00
1.5860763309018038e+14 2.4784274158540294e-02 -2.9089423045725886e+00
1.5890802633466934e+14 2.4542111793660015e-02 -2.8917566277833910e+00
1.5920841957915831e+14 2.4209775235059058e-02 -2.8753923421802439e+00
1.5950881282364728e+14 2.3813274980989726e-02 -2.8610957010535611e+00
1.5980920606813628e+14 2.3384867422818839e-02 -2.8496005955232833e+00
1.6010959931262525e+14 2.2957239804892192e-02 -2.8410960509978271e+00
1.6040999255711422e+14 2.2558690828031237e-02 -2.8352477356057353e+00
1.6071038580160322e+14 2.2209443795296966e-02 -2.8312791058617357e+00
1.6101077904609219e+14 2.1919271711988566e-02 -2.8281188600352092e+00
1.6131117229058116e+14 2.1686733271651576e-02 -2.8246058279267077e+00
1.6161156553507012e+14 2.1500288047276456e-02 -2.8197164927369962e+00
1.6191195877955912e+14 2.1341252607763372e-02 -2.8127609336328425e+00
1.6221235202404809e+14 2.1188068787656094e-02 -2.8034958670232073e+00
1.6251274526853706e+14 2.1020930357795620e-02 -2.7921290676071142e+00
1.6281313851302606e+14 2.0825671887355585e-02 -2.7792228829353189e+00
1.6311353175751503e+14 2.0596017459314008e-02 -2.7655298446435865e+00
1.6341392500200400e+14 2.0333731036639480e-02 -2.7518050178437377e+00
1.6371431824649300e+14 2.0046773431532591e-02 -2.7386410338169456e+00
1.6401471149098197e+14 1.9746124699339517e-02 -2.7263659487404297e+00
1.6431510473547094e+14 1.9442333700111326e-02 -2.7150293881110712e+00
1.6461549797995991e+14 1.9142945816095585e-02 -2.7044761115228413e+00
1.6491589122444891e+14 1.8851622602468105e-02 -2.6944730728715105e+00
1.6521628446893788e+14 1.8569064467410284e-02 -2.6848317126762611e+00
1.6551667771342684e+14 1.8295060850302882e-02 -2.6754681397886095e+00
1.6581707095791584e+14 1.8030496466618806e-02 -2.6663735129202455e+00
1.6611746420240481e+14 1.7778184907890023e-02 -2.6575119669823231e+00
1.6641785744689378e+14 1.7541973897524276e-02 -2.6487028489649069e+00
1.6671825069138275e+14 1.7324431012693538e-02 -2.6395594672310003e+00
1.6701864393587175e+14 1.7124203288284259e-02 -2.6295373577620405e+00
1.6731903718036072e+14 1.6934464048814702e-02 -2.6180941330458083e+00
1.6761943042484969e+14 1.6743494891283225e-02 -2.6049031274293686e+00
1.6791982366933869e+14 1.6537526591079890e-02 -2.5900289461559920e+00
1.6822021691382766e+14 1.6304937181617057e-02 -2.5739849846326450e+00
1.6852061015831662e+14 1.6040273929777100e-02 -2.5576395973145587e+00
1.6882100340280562e+14 1.5746553223140110e-02 -2.5419903924742404e+00
1.6912139664729459e+14 1.5434822278671772e-02 -2.5278676963462812e+00
1.6942178989178356e+14 1.5120850906152753e-02 -2.5156585994924527e+00
1.6972218313627256e+14 1.4819875476118361e-02 -2.5051597618336303e+00
