["N0",""]
["N1",""]
["W0",""]
["E0",""]
("W0","mode 1",1,"W0",1,"transmission")
(500, 3)
1.4989622900000000e+14 3.4550479728168881e-02 -2.9554237862520529e+00
1.5019662224448897e+14 3.1212208586134934e-02 -3.0614434521836982e+00
1.5049701548897797e+14 3.3032861625359906e-02 -3.1777178951586507e+00
1.5079740873346694e+14 3.6989921873826735e-02 -3.1614408950866699e+00
1.5109780197795591e+14 3.8499178934038397e-02 -3.0514780922568581e+00
1.5139819522244488e+14 3.5921855932812871e-02 -2.9413817519575343e+00
1.5169858846693388e+14 3.1083589350189487e-02 -2.9274896387138081e+00
1.5199898171142284e+14 2.8571404392744876e-02 -3.0537173976070817e+00
1.5229937495591181e+14 3.1166920347362091e-02 -3.1663375320455973e+00
1.5259976820040081e+14 3.5476934264269434e-02 -3.1291402956361329e+00
1.5290016144488978e+14 3.7089402733410853e-02 -2.9951614777584434e+00
1.5320055468937875e+14 3.4407157696820366e-02 -2.8560881532699258e+00
1.5350094793386775e+14 2.8879330180653598e-02 -2.8086856816637655e+00
1.5380134117835672e+14 2.4757391471417079e-02 -2.9361364711128628e+00
1.5410173442284569e+14 2.5952733890706896e-02 -3.1176533773507376e+00
1.5440212766733466e+14 3.0168832789519876e-02 -3.1435729839116862e+00
1.5470252091182366e+14 3.2897973906370871e-02 -3.0471841293820443e+00
1.5500291415631262e+14 3.2338341974373942e-02 -2.9275576983737430e+00
1.5530330740080159e+14 2.9398300041470440e-02 -2.8629590939069214e+00
1.5560370064529059e+14 2.6714847625873374e-02 -2.8944279772562376e+00
1.5590409388977956e+14 2.6447302333441322e-02 -2.9669942417912099e+00
1.5620448713426853e+14 2.7803537139395634e-02 -2.9812063270437976e+00
1.5650488037875750e+14 2.8497794052719044e-02 -2.9319270194361469e+00
1.5680527362324650e+14 2.7551275476943519e-02 -2.8778234305695998e+00
1.5710566686773547e+14 2.5869127199924232e-02 -2.8722181994143132e+00
1.5740606011222444e+14 2.5158176774520032e-02 -2.9136738101290494e+00
1.5770645335671344e+14 2.5890377338600841e-02 -2.9370805828688695e+00
1.5800684660120241e+14 2.6728576502357406e-02 -2.9041039773234520e+00
1.5830723984569138e+14 2.6326974536129755e-02 -2.8449104479586200e+00
1.5860763309018038e+14 2.4740091297743249e-02 -2.8153456113359638e+00
1.5890802633466934e+14 2.3395162349891304e-02 -2.8477231439969750e+00
1.5920841957915831e+14 2.3644849358702352e-02 -2.8998115110050180e+00
1.5950881282364728e+14 2.4974533999575922e-02 -2.8964843326934369e+00
1.5980920606813628e+14 2.5657459300604719e-02 -2.8316201765587454e+00
1.6010959931262525e+14 2.4690424324579099e-02 -2.7564856804159392e+00
1.6040999255711422e+14 2.2626638509987369e-02 -2.7335854794983270e+00
1.6071038580160322e+14 2.1267178813299398e-02 -2.7894897154379783e+00
1.6101077904609219e+14 2.1906044990954016e-02 -2.8535987904111315e+00
1.6131117229058116e+14 2.3551571419573293e-02 -2.8375579650995606e+00
1.6161156553507012e+14 2.4225944179092046e-02 -2.7496921408007839e+00
1.6191195877955912e+14 2.2943152513593894e-02 -2.6523597288044076e+00
1.6221235202404809e+14 2.0300470113558913e-02 -2.6193040740440341e+00
1.6251274526853706e+14 1.8290125669516787e-02 -2.6999538591591397e+00
1.6281313851302606e+14 1.8723094950874031e-02 -2.8189212207681735e+00
1.6311353175751503e+14 2.0822589605382365e-02 -2.8407634539973809e+00
1.6341392500200400e+14 2.2411535174322216e-02 -2.7623204468940883e+00
1.6371431824649300e+14 2.2248877079864556e-02 -2.6491507555770091e+00
1.6401471149098197e+14 2.0463007010816093e-02 -2.5655687500022739e+00
1.6431510473547094e+14 1.8244544070415415e-02 -2.5608800698067347e+00
1.6461549797995991e+14 1.7088062286024712e-02 -2.6307848538090526e+00
1.6491589122444891e+14 1.7424852251707475e-02 -2.6933028163655912e+00
1.6521628446893788e+14 1.8267360217892509e-02 -2.6908735877419212e+00
1.6551667771342684e+14 1.8572672078843406e-02 -2.6437070506005078e+00
1.6581707095791584e+14 1.8100220140778944e-02 -2.5954011032428008e+00
1.6611746420240481e+14 1.7279687714143479e-02 -2.5748763669956345e+00
1.6641785744689378e+14 1.6681826801083762e-02 -2.5807664639554582e+00
1.6671825069138275e+14 1.6485776280964183e-02 -2.5873866487205821e+00
1.6701864393587175e+14 1.6412081108554487e-02 -2.5761528197016892e+00
1.6731903718036072e+14 1.6131642906306490e-02 -2.5531136867993864e+00
1.6761943042484969e+14 1.5600640335179255e-02 -2.5368966455823121e+00
1.6791982366933869e+14 1.5056135513214067e-02 -2.5397996450013283e+00
1.6822021691382766e+14 1.4777098987724129e-02 -2.5558005311012288e+00
1.6852061015831662e+14 1.4824496726806089e-02 -2.5646555794208861e+00
1.6882100340280562e+14 1.4989938057864983e-02 -2.5507174157330090e+00
1.6912139664729459e+14 1.4969665748100972e-02 -2.5150459512692880e+00
1.6942178989178356e+14 1.4567791399051806e-02 -2.4726991275111772e+00
1.6972218313627256e+14 1.3816065444510976e-02 -2.4453863609056019e+00
1.7002257638076153e+14 1.3000233153429030e-02 -2.4517574467026546e+00
1.7032296962525050e+14 1.2532134509181139e-02 -2.4899349055237483e+00
1.7062336286973947e+14 1.2617861526683562e-02 -2.5271419404304285e+00
1.7092375611422847e+14 1.3014736827716315e-02 -2.5283177710194740e+00
