["N0",""]
["N1",""]
["W0",""]
["E0",""]
("W0","mode 1",1,"W0",1,"transmission")
(500, 3)
1.7182493584769538e+14 1.2556589201484740e-02 -2.3780191416556762e+00
1.7212532909218438e+14 1.2304972606338872e-02 -2.3676396362866061e+00
1.7242572233667334e+14 1.2057702589284401e-02 -2.3575359139745315e+00
1.7272611558116231e+14 1.1815399711752050e-02 -2.3476844817129798e+00
1.7302650882565131e+14 1.1578493877806413e-02 -2.3380457930777512e+00
1.7332690207014028e+14 1.1347183250107836e-02 -2.3285698668867263e+00
1.7362729531462925e+14 1.1121428130459309e-02 -2.3192035002478866e+00
1.7392768855911825e+14 1.0900980011741631e-02 -2.3098978817957723e+00
1.7422808180360722e+14 1.0685439924730521e-02 -2.3006153208950684e+00
1.7452847504809619e+14 1.0474335341469396e-02 -2.2913339687418537e+00
1.7482886829258519e+14 1.0267202173836185e-02 -2.2820497819254437e+00
1.7512926153707416e+14 1.0063658249342682e-02 -2.2727754837442085e+00
1.7542965478156312e+14 9.8634569287336018e-03 -2.2635368067723780e+00
1.7573004802605209e+14 9.6665136556450051e-03 -2.2543667517947377e+00
1.7603044127054109e+14 9.4729033137820520e-03 -2.2452988995738936e+00
1.7633083451503006e+14 9.2828313462959451e-03 -2.2363609231207842e+00
1.7663122775951903e+14 9.0965857903608609e-03 -2.2275693615781824e+00
1.7693162100400800e+14 8.9144800370201359e-03 -2.2189264529300732e+00
1.7723201424849700e+14 8.7367968740086187e-03 -2.2104194272336133e+00
1.7753240749298597e+14 8.5637431766386937e-03 -2.2020222035556940e+00
1.7783280073747494e+14 8.3954217938417269e-03 -2.1936989974818513e+00
1.7813319398196394e+14 8.2318233489922770e-03 -2.1854090196385689e+00
1.7843358722645291e+14 8.0728366459676855e-03 -2.1771112987163712e+00
1.7873398047094188e+14 7.9182729704149243e-03 -2.1687687258553896e+00
1.7903437371543088e+14 7.7678974706000496e-03 -2.1603506716201593e+00
1.7933476695991984e+14 7.6214603401971717e-03 -2.1518339063103769e+00
1.7963516020440881e+14 7.4787216695824214e-03 -2.1432019646693696e+00
1.7993555344889781e+14 7.3394661907203304e-03 -2.1344434397323280e+00
1.8023594669338678e+14 7.2035070822977203e-03 -2.1255498910150172e+00
1.8053633993787575e+14 7.0706808148679719e-03 -2.1165140699562262e+00
1.8083673318236472e+14 6.9408370681860558e-03 -2.1073290042075374e+00
1.8113712642685372e+14 6.8138286214083407e-03 -2.0979881862652316e+00
1.8143751967134269e+14 6.6895056652242586e-03 -2.0884867555969380e+00
1.8173791291583166e+14 6.5677173825926163e-03 -2.0788232354897005e+00
1.8203830616032062e+14 6.4483213202972192e-03 -2.0690011692191992e+00
1.8233869940480962e+14 6.3311986126492305e-03 -2.0590299523394942e+00
1.8263909264929859e+14 6.2162711274112758e-03 -2.0489242969999504e+00
1.8293948589378756e+14 6.1035155692939890e-03 -2.0387020646502414e+00
1.8323987913827656e+14 5.9929697609129558e-03 -2.0283806023920592e+00
1.8354027238276553e+14 5.8847277123387177e-03 -2.0179721293099999e+00
1.8384066562725450e+14 5.7789224114187555e-03 -2.0074790496708452e+00
1.8414105887174350e+14 5.6756980349283786e-03 -1.9968902373178463e+00
1.8444145211623247e+14 5.5751758998813647e-03 -1.9861792830487524e+00
1.8474184536072144e+14 5.4774203488559738e-03 -1.9753054076919609e+00
1.8504223860521044e+14 5.3824114192901600e-03 -1.9642172535294737e+00
1.8534263184969941e+14 5.2900303472779714e-03 -1.9528591661081123e+00
1.8564302509418838e+14 5.2000617820436414e-03 -1.9411789994580542e+00
1.8594341833867738e+14 5.1122134460778613e-03 -1.9291360628861705e+00
1.8624381158316634e+14 5.0261505248065013e-03 -1.9167076881037257e+00
1.8654420482765531e+14 4.9415390552930236e-03 -1.9038930761548125e+00
1.8684459807214428e+14 4.8580906539052449e-03 -1.8907135495012484e+00
1.8714499131663325e+14 4.7756004732145731e-03 -1.8772089860705776e+00
1.8744538456112225e+14 4.6939713807880069e-03 -1.8634309181169642e+00
1.8774577780561122e+14 4.6132197750292734e-03 -1.8494334112990856e+00
1.8804617105010019e+14 4.5334617412835258e-03 -1.8352632939892801e+00
1.8834656429458919e+14 4.4548818250130864e-03 -1.8209515082837713e+00
1.8864695753907816e+14 4.3776899396368186e-03 -1.8065072554749539e+00
1.8894735078356712e+14 4.3020742523014041e-03 -1.7919161960633498e+00
1.8924774402805612e+14 4.2281588346652771e-03 -1.7771432720050402e+00
1.8954813727254509e+14 4.1559741690920240e-03 -1.7621398459310496e+00
1.8984853051703406e+14 4.0854463052166449e-03 -1.7468539632019595e+00
1.9014892376152306e+14 4.0164069547834885e-03 -1.7312418382102945e+00
1.9044931700601203e+14 3.9486227798871927e-03 -1.7152783247580146e+00
1.9074971025050100e+14 3.8818384040379783e-03 -1.6989642463761758e+00
1.9105010349499000e+14 3.8158250228402398e-03 -1.6823290134524693e+00
1.9135049673947897e+14 3.7504254173049566e-03 -1.6654278128043047e+00
1.9165088998396794e+14 3.6855868242782813e-03 -1.6483336407418936e+00
1.9195128322845691e+14 3.6213753003644837e-03 -1.6311253853471877e+00
1.9225167647294588e+14 3.5579684920159860e-03 -1.6138739091095369e+00
1.9255206971743488e+14 3.4956275333784606e-03 -1.5966285414610535e+00
1.9285246296192384e+14 3.4346525334682785e-03 -1.5794064889719959e+00
1.9315285620641281e+14 3.3753291896422024e-03 -1.5621873522748089e+00
1.9345324945090181e+14 3.3178759276452025e-03 -1.5449141827402955e+00
1.9375364269539078e+14 3.2624011961554806e-03 -1.5275013785478573e+00
1.9405403593987975e+14 3.2088789559441182e-03 -1.5098483876233333e+00
1.9435442918436875e+14 3.1571471846732592e-03 -1.4918569429458572e+00
1.9465482242885772e+14 3.1069299573502468e-03 -1.4734487269588552e+00
1.9495521567334669e+14 3.0578792487584235e-03 -1.4545801837620851e+00
1.9525560891783569e+14 3.0096289885547666e-03 -1.4352517221015710e+00
1.9555600216232466e+14 2.9618518145041175e-03 -1.4155096258231634e+00
1.9585639540681362e+14 2.9143087375250033e-03 -1.3954403272891394e+00
1.9615678865130262e+14 2.8668834412352495e-03 -1.3751580075001508e+00
1.9645718189579159e+14 2.8195957608407509e-03 -1.3547875511703920e+00
1.9675757514028056e+14 2.7725924536690428e-03 -1.3344455999978444e+00
1.9705796838476953e+14 2.7261171184503373e-03 -1.3142227771945483e+00
1.9735836162925850e+14 2.6804645271492644e-03 -1.2941700783355734e+00
1.9765875487374750e+14 2.6359272379396005e-03 -1.2742919018808665e+00
1.9795914811823647e+14 2.5927437407709873e-03 -1.2545472060133469e+00
1.9825954136272544e+14 2.5510572239959921e-03 -1.2348588895823660e+00
1.9855993460721444e+14 2.5108922260060579e-03 -1.2151299124220067e+00
1.9886032785170341e+14 2.4721531677223173e-03 -1.1952632424181631e+00
1.9916072109619238e+14 2.4346446439220621e-03 -1.1751818312204010e+00
1.9946111434068138e+14 2.3981092466354211e-03 -1.1548447486199707e+00
1.9976150758517034e+14 2.3622754913429473e-03 -1.1342563777454815e+00
2.0006190082965931e+14 2.3269067611845760e-03 -1.1134669683011469e+00
2.0036229407414831e+14 2.2918423080324989e-03 -1.0925644973958675e+00
2.0066268731863728e+14 2.2570230747730501e-03 -1.0716593406423194e+00
2.0096308056312625e+14 2.2224979801140207e-03 -1.0508644689815518e+00
2.0126347380761525e+14 2.1884097850768370e-03 -1.0302746451685139e+00
2.0156386705210422e+14 2.1549632008132772e-03 -1.0099483520143293e+00
2.0186426029659319e+14 2.1223810071335442e-03 -9.8989589941683376e-01
2.0216465354108216e+14 2.0908561672445891e-03 -9.7007628040788363e-01
2.0246504678557112e+14 2.0605088268478219e-03 -9.5040388764461048e-01
2.0276544003006012e+14 2.0313563846521923e-03 -9.3076432590140523e-01
2.0306583327454909e+14 2.0033024968320028e-03 -9.1103663065351981e-01
2.0336622651903806e+14 1.9761472969803003e-03 -8.9111772592253957e-01
2.0366661976352706e+14 1.9496170117894952e-03 -8.7094436758304572e-01
2.0396701300801603e+14 1.9234074477859550e-03 -8.5050830291820223e-01
2.0426740625250500e+14 1.8972333210242856e-03 -8.2986176756334573e-01
2.0456779949699400e+14 1.8708745464148760e-03 -8.0911231516348747e-01
2.0486819274148297e+14 1.8442114033850744e-03 -7.8840786040763966e-01
2.0516858598597194e+14 1.8172426166266035e-03 -7.6791437537078577e-01
2.0546897923046094e+14 1.7900833478529190e-03 -7.4778977291909254e-01
2.0576937247494991e+14 1.7629434036265383e-03 -7.2815813017352693e-01
2.0606976571943888e+14 1.7360892030675924e-03 -7.0908854734276983e-01
2.0637015896392788e+14 1.7097958245504202e-03 -6.9058252490320227e-01
2.0667055220841684e+14 1.6842973482497864e-03 -6.7257264655150117e-01
2.0697094545290581e+14 1.6597443095626207e-03 -6.5493352963841367e-01
2.0727133869739478e+14 1.6361760665426690e-03 -6.3750364636293144e-01
2.0757173194188375e+14 1.6135132515727711e-03 -6.2011423677776900e-01
2.0787212518637275e+14 1.5915716527861276e-03 -6.0261982034641604e-01
2.0817251843086172e+14 1.5700946873811667e-03 -5.8492434322583864e-01
2.0847291167535069e+14 1.5487980772538794e-03 -5.6699794229943901e-01
2.0877330491983969e+14 1.5274182186165257e-03 -5.4888133794813543e-01
2.0907369816432866e+14 1.5057554048089107e-03 -5.3067734754045626e-01
2.0937409140881762e+14 1.4837043831700655e-03 -5.1253130984540218e-01
2.0967448465330662e+14 1.4612672448770232e-03 -4.9460394435872562e-01
2.0997487789779559e+14 1.4385468052680716e-03 -4.7704123983234648e-01
2.1027527114228456e+14 1.4157219324249988e-03 -4.5994642220663495e-01
2.1057566438677356e+14 1.3930093127450343e-03 -4.4335891428401564e-01
2.1087605763126253e+14 1.3706185254139082e-03 -4.2724437873308924e-01
2.1117645087575150e+14 1.3487086390010523e-03 -4.1149830760430617e-01
2.1147684412024050e+14 1.3273544766693357e-03 -3.9596321821779651e-01
2.1177723736472947e+14 1.3065290323112059e-03 -3.8045670727334013e-01
2.1207763060921844e+14 1.2861054312695054e-03 -3.6480511120777387e-01
2.1237802385370741e+14 1.2658779279738667e-03 -3.4887611667585866e-01
2.1267841709819641e+14 1.2455976378979835e-03 -3.3260385302934209e-01
2.1297881034268538e+14 1.2250159258745596e-03 -3.1600169862695188e-01
2.1327920358717434e+14 1.2039271949391018e-03 -2.9916064280983806e-01
2.1357959683166331e+14 1.1822033256466682e-03 -2.8223377688845513e-01
2.1387999007615231e+14 1.1598138742989622e-03 -2.6540974016493568e-01
2.1418038332064128e+14 1.1368288243346768e-03 -2.4887948889139783e-01
2.1448077656513025e+14 1.1134036877034118e-03 -2.3280164135131112e-01
2.1478116980961925e+14 1.0897496712839777e-03 -2.1727199236759973e-01
2.1508156305410822e+14 1.0660941351640968e-03 -2.0230255416427009e-01
2.1538195629859719e+14 1.0426383513598549e-03 -1.8781445617299045e-01
2.1568234954308619e+14 1.0195202655878066e-03 -1.7364700143456333e-01
2.1598274278757516e+14 9.9678925963108821e-04 -1.5958218824599879e-01
2.1628313603206412e+14 9.7439772739692178e-04 -1.4538061756792606e-01
2.1658352927655312e+14 9.5221093873019828e-04 -1.3082190116498044e-01
2.1688392252104209e+14 9.3003291768234430e-04 -1.1574145496497315e-01
2.1718431576553106e+14 9.0764285605374098e-04 -1.0005637553753879e-01
2.1748470901002003e+14 8.8483471015340443e-04 -8.3775628434404364e-02
2.1778510225450903e+14 8.6145243079331971e-04 -6.6993106003617617e-02
2.1808549549899800e+14 8.3741458663871241e-04 -4.9865246746828747e-02
2.1838588874348697e+14 8.1272445931549831e-04 -3.2577240659009535e-02
2.1868628198797594e+14 7.8746443998063123e-04 -1.5303273248044808e-02
2.1898667523246494e+14 7.6177627307049702e-04 1.8330205028613703e-03
2.1928706847695391e+14 7.3583104894544573e-04 1.8791551229044703e-02
2.1958746172144288e+14 7.0979459404518492e-04 3.5636352956481106e-02
2.1988785496593188e+14 6.8379479303162446e-04 5.2539319383499559e-02
2.2018824821042084e+14 6.5789714753089837e-04 6.9765354609359884e-02
2.2048864145490981e+14 6.3209338835784569e-04 8.7640938100687737e-02
2.2078903469939881e+14 6.0630535268786699e-04 1.0651208131529613e-01
2.2108942794388778e+14 5.8040313529837022e-04 1.2670059776605866e-01
2.2138982118837675e+14 5.5423352800233533e-04 1.4846844385468708e-01
2.2169021443286575e+14 5.2765276876621907e-04 1.7199837058903289e-01
2.2199060767735472e+14 5.0055709693617838e-04 1.9739600711452659e-01
2.2229100092184369e+14 4.7290553214972129e-04 2.2471506957337528e-01
2.2259139416633269e+14 4.4473124864679399e-04 2.5400478098648233e-01
2.2289178741082162e+14 4.1614034729876224e-04 2.8537729539730339e-01
2.2319218065531062e+14 3.8729926514762783e-04 3.1909283224207791e-01
2.2349257389979962e+14 3.5841422659209539e-04 3.5566103090821038e-01
2.2379296714428856e+14 3.2970791018679902e-04 3.9595871027004498e-01
2.2409336038877756e+14 3.0139982972709188e-04 4.4136734583195197e-01
2.2439375363326653e+14 2.7369777595319421e-04 4.9393910896975024e-01
2.2469414687775550e+14 2.4680807197028688e-04 5.5660804621384274e-01
2.2499454012224450e+14 2.2097258168890196e-04 6.3346673622990268e-01
2.2529493336673347e+14 1.9654063482864396e-04 7.3010260744478039e-01
2.2559532661122244e+14 1.7408302789259235e-04 8.5385025249692537e-01
2.2589571985571144e+14 1.5454409594700357e-04 1.0133656598720451e+00
2.2619611310020041e+14 1.3937561416968710e-04 1.2159414095351047e+00
2.2649650634468938e+14 1.3045579483967617e-04 1.4604729640348117e+00
2.2679689958917838e+14 1.2948283595809072e-04 1.7289025883655100e+00
2.2709729283366734e+14 1.3698709056124325e-04 1.9895043631583234e+00
2.2739768607815631e+14 1.5197809875323442e-04 2.2159238279556210e+00
2.2769807932264531e+14 1.7266726194837276e-04 2.3993889427804880e+00
2.2799847256713425e+14 1.9733807717991784e-04 2.5438480302911159e+00
2.2829886581162325e+14 2.2471043012729024e-04 2.6572515525048623e+00
2.2859925905611225e+14 2.5394341331322020e-04 2.7470568325049203e+00
2.2889965230060119e+14 2.8453302592608963e-04 2.8190924955004784e+00
2.2920004554509019e+14 3.1621036508031080e-04 2.8776935984833938e+00
2.2950043878957916e+14 3.4885929308340181e-04 2.9260925904345401e+00
2.2980083203406812e+14 3.8245020308893738e-04 2.9667522632044578e+00
2.3010122527855712e+14 4.1698624817368396e-04 3.0015874918754326e+00
2.3040161852304609e+14 4.5246178027955893e-04 3.0320961218153220e+00
2.3070201176753506e+14 4.8883467647394571e-04 3.0594322823506337e+00
2.3100240501202406e+14 5.2601403506894774e-04 3.0844509927524300e+00
2.3130279825651303e+14 5.6386304148649225e-04 3.1077441405567843e+00
2.3160319150100200e+14 6.0221459368730473e-04 3.1296789584233262e+00
2.3190358474549100e+14 6.4089537311310763e-04 3.1504428336088686e+00
2.3220397798997997e+14 6.7975294327182387e-04 3.1700934041449482e+00
2.3250437123446894e+14 7.1868030026032243e-04 3.1886103279347537e+00
2.3280476447895794e+14 7.5763301050665486e-04 3.2059442304956751e+00
2.3310515772344688e+14 7.9663548777157071e-04 3.2220584439375397e+00
2.3340555096793588e+14 8.3577490181572882e-04 3.2369597942582407e+00
2.3370594421242488e+14 8.7518345787093829e-04 3.2507157528274027e+00
2.3400633745691381e+14 9.1501203496628712e-04 3.2634568015466003e+00
2.3430673070140281e+14 9.5540001368063217e-04 3.2753648669569726e+00
2.3460712394589178e+14 9.9644711122770404e-04 3.2866508976143676e+00
2.3490751719038075e+14 1.0381928376887910e-03 3.2975265566825964e+00
2.3520791043486975e+14 1.0806077324568278e-03 3.3081759685189573e+00
2.3550830367935872e+14 1.1235981334943817e-03 3.3187331190979363e+00
2.3580869692384769e+14 1.1670234548874238e-03 3.3292689422493167e+00
2.3610909016833669e+14 1.2107224631607053e-03 3.3397898251652292e+00
2.3640948341282566e+14 1.2545433758975049e-03 3.3502469071578562e+00
2.3670987665731462e+14 1.2983720200552761e-03 3.3605536705879429e+00
2.3701026990180362e+14 1.3421527831158683e-03 3.3706081921893398e+00
2.3731066314629259e+14 1.3858984889870579e-03 3.3803160351249177e+00
2.3761105639078156e+14 1.4296873621177898e-03 3.3896099873265024e+00
2.3791144963527056e+14 1.4736475908879115e-03 3.3984635595276549e+00
2.3821184287975950e+14 1.5179323074639324e-03 3.4068962583778308e+00
2.3851223612424850e+14 1.5626896715800775e-03 3.4149700594479313e+00
2.3881262936873750e+14 1.6080337930415791e-03 3.4227780617967416e+00
2.3911302261322644e+14 1.6540221684742044e-03 3.4304277414674460e+00
2.3941341585771544e+14 1.7006440763149969e-03 3.4380222080427347e+00
2.3971380910220441e+14 1.7478221908523992e-03 3.4456431410756099e+00
2.4001420234669338e+14 1.7954270173126843e-03 3.4533385639914860e+00
2.4031459559118238e+14 1.8433012121119524e-03 3.4611174579152104e+00
2.4061498883567134e+14 1.8912889765684289e-03 3.4689517519686044e+00
2.4091538208016031e+14 1.9392648440982323e-03 3.4767848114475632e+00
2.4121577532464931e+14 1.9871564186179501e-03 3.4845444562233721e+00
2.4151616856913828e+14 2.0349568487490429e-03 3.4921579154292233e+00
2.4181656181362725e+14 2.0827247754377884e-03 3.4995659796300083e+00
2.4211695505811625e+14 2.1305718245425275e-03 3.5067339022367636e+00
2.4241734830260522e+14 2.1786400423768918e-03 3.5136572580321483e+00
2.4271774154709419e+14 2.2270735900272271e-03 3.5203618995507520e+00
2.4301813479158319e+14 2.2759901533501541e-03 3.5268982351883480e+00
2.4331852803607212e+14 2.3254576277045159e-03 3.5333311070094306e+00
2.4361892128056112e+14 2.3754806284358473e-03 3.5397273600084747e+00
2.4391931452505012e+14 2.4259994324407688e-03 3.5461435810117754e+00
2.4421970776953906e+14 2.4769014743229443e-03 3.5526163518384983e+00
2.4452010101402806e+14 2.5280430352204179e-03 3.5591567504735671e+00
2.4482049425851703e+14 2.5792767969986538e-03 3.5657499105666397e+00
2.4512088750300600e+14 2.6304798693315519e-03 3.5723594391618958e+00
2.4542128074749500e+14 2.6815768982432361e-03 3.5789356072243170e+00
2.4572167399198397e+14 2.7325538794132050e-03 3.5854256142325389e+00
2.4602206723647294e+14 2.7834601025498455e-03 3.5917839558928244e+00
2.4632246048096194e+14 2.8343979068534545e-03 3.5979809995991912e+00
2.4662285372545091e+14 2.8855022349367101e-03 3.6040082611648829e+00
2.4692324696993988e+14 2.9369139244855296e-03 3.6098795133309398e+00
2.4722364021442888e+14 2.9887519051575058e-03 3.6156276432072683e+00
2.4752403345891784e+14 3.0410897118421532e-03 3.6212979788018251e+00
2.4782442670340681e+14 3.0939409013957726e-03 3.6269394691978265e+00
2.4812481994789581e+14 3.1472562074102563e-03 3.6325954865111321e+00
2.4842521319238475e+14 3.2009329381799080e-03 3.6382960351173130e+00
2.4872560643687375e+14 3.2548347038791692e-03 3.6440528071186646e+00
2.4902599968136275e+14 3.3088175527142875e-03 3.6498579040529604e+00
2.4932639292585169e+14 3.3627573979136943e-03 3.6556863022268455e+00
2.4962678617034069e+14 3.4165734349930997e-03 3.6615014321507173e+00
2.4992717941482966e+14 3.4702430784419530e-03 3.6672627001866958e+00
2.5022757265931862e+14 3.5238056014396191e-03 3.6729334817658708e+00
2.5052796590380762e+14 3.5773538234537940e-03 3.6784880890440208e+00
2.5082835914829659e+14 3.6310154664393689e-03 3.6839164501972013e+00
2.5112875239278556e+14 3.6849277800998594e-03 3.6892256883655388e+00
2.5142914563727456e+14 3.7392103487546013e-03 3.6944383810173806e+00
2.5172953888176353e+14 3.7939413697850970e-03 3.6995879125873201e+00
2.5202993212625250e+14 3.8491420363063575e-03 3.7047118848893494e+00
2.5233032537074150e+14 3.9047720732996436e-03 3.7098449074608455e+00
2.5263071861523047e+14 3.9607372781769526e-03 3.7150121769514741e+00
2.5293111185971944e+14 4.0169075539606431e-03 3.7202250557583678e+00
2.5323150510420844e+14 4.0731418810230798e-03 3.7254794272479850e+00
2.5353189834869738e+14 4.1293153564769822e-03 3.7307570406273887e+00
2.5383229159318638e+14 4.1853430780570454e-03 3.7360294844391762e+00
2.5413268483767538e+14 4.2411963006003181e-03 3.7412639532784100e+00
2.5443307808216431e+14 4.2969077983121672e-03 3.7464296747253831e+00
2.5473347132665331e+14 4.3525654320158789e-03 3.7515037809922527e+00
2.5503386457114228e+14 4.4082951664179953e-03 3.7564755452760905e+00
2.5533425781563125e+14 4.4642367989438441e-03 3.7613482280166686e+00
2.5563465106012025e+14 4.5205170720986169e-03 3.7661382373221244e+00
2.5593504430460922e+14 4.5772253657528862e-03 3.7708718203946643e+00
2.5623543754909819e+14 4.6343966818151207e-03 3.7755799728625798e+00
2.5653583079358719e+14 4.6920052173834029e-03 3.7802925861230388e+00
2.5683622403807616e+14 4.7499697462765672e-03 3.7850329793020818e+00
2.5713661728256512e+14 4.8081697116902468e-03 3.7898138573517111e+00
2.5743701052705412e+14 4.8664688452990639e-03 3.7946354278846997e+00
2.5773740377154309e+14 4.9247416849624633e-03 3.7994859689542086e+00
2.5803779701603206e+14 4.9828978350879250e-03 3.8043446631195796e+00
2.5833819026052106e+14 5.0408992801388780e-03 3.8091860934566553e+00
2.5863858350501003e+14 5.0987674125733320e-03 3.8139855072617648e+00
2.5893897674949900e+14 5.1565784064237759e-03 3.8187238362239508e+00
2.5923936999398800e+14 5.2144477900948685e-03 3.8233915298529637e+00
2.5953976323847694e+14 5.2725071399896588e-03 3.8279904957163029e+00
2.5984015648296594e+14 5.3308773452506670e-03 3.8325338035778636e+00
2.6014054972745491e+14 5.3896435864047923e-03 3.8370432367293774e+00
2.6044094297194388e+14 5.4488368773293145e-03 3.8415451836224723e+00
2.6074133621643288e+14 5.5084257805973437e-03 3.8460656758189096e+00
2.6104172946092184e+14 5.5683199546904521e-03 3.8506255303486312e+00
2.6134212270541081e+14 5.6283849142891645e-03 3.8552365155601582e+00
2.6164251594989981e+14 5.6884652370045230e-03 3.8598992416410502e+00
2.6194290919438878e+14 5.7484118537934241e-03 3.8646031311438707e+00
2.6224330243887775e+14 5.8081083150258042e-03 3.8693284257652865e+00
2.6254369568336675e+14 5.8674911514223511e-03 3.8740498123347895e+00
2.6284408892785572e+14 5.9265605824909860e-03 3.8787409697158726e+00
2.6314448217234469e+14 5.9853796386082599e-03 3.8833791927398087e+00
2.6344487541683369e+14 6.0440619178528856e-03 3.8879492573893195e+00
