["N0",""]
["N1",""]
["W0",""]
["E0",""]
("W0","mode 1",1,"W0",1,"transmission")
(500, 3)
1.4989622900000000e+14 3.2292945485484711e-02 -3.0015190929695974e+00
1.5019662224448897e+14 3.0811398440918097e-02 -3.1428559737660375e+00
1.5049701548897797e+14 3.4634552530266260e-02 -3.2363440049943217e+00
1.5079740873346694e+14 3.9554492946233706e-02 -3.1728545786950426e+00
1.5109780197795591e+14 4.0774864313547876e-02 -3.0217030766793820e+00
1.5139819522244488e+14 3.6867731761080338e-02 -2.8841686360193339e+00
1.5169858846693388e+14 3.0443989335435365e-02 -2.8768125555635642e+00
1.5199898171142284e+14 2.7773428298963624e-02 -3.0535474459635648e+00
1.5229937495591181e+14 3.1701190918983990e-02 -3.1713488906249241e+00
1.5259976820040081e+14 3.6425664035650937e-02 -3.0932093973177892e+00
1.5290016144488978e+14 3.6727956030313542e-02 -2.9275252901975617e+00
1.5320055468937875e+14 3.1863995898587572e-02 -2.8009076608577756e+00
1.5350094793386775e+14 2.5651612134695159e-02 -2.8574902985613915e+00
1.5380134117835672e+14 2.5102555382402490e-02 -3.0908551680727978e+00
1.5410173442284569e+14 3.0336613822922083e-02 -3.1588829794909854e+00
1.5440212766733466e+14 3.4244413320427804e-02 -3.0310987864610972e+00
1.5470252091182366e+14 3.2939154902000993e-02 -2.8548411625752470e+00
1.5500291415631262e+14 2.7203930740029147e-02 -2.7720701985140779e+00
1.5530330740080159e+14 2.2549379209231793e-02 -2.9334221917470860e+00
1.5560370064529059e+14 2.5256096905602338e-02 -3.1580213013250340e+00
1.5590409388977956e+14 3.1385991861341993e-02 -3.1286085149701708e+00
1.5620448713426853e+14 3.4329201072436068e-02 -2.9475156319782903e+00
1.5650488037875750e+14 3.1887887774477743e-02 -2.7530800806273934e+00
1.5680527362324650e+14 2.5773679388140076e-02 -2.6688430204076097e+00
1.5710566686773547e+14 2.1179326035748545e-02 -2.8142454387055915e+00
1.5740606011222444e+14 2.2575059032348115e-02 -3.0145283593789975e+00
1.5770645335671344e+14 2.6238889974403934e-02 -3.0116496549014093e+00
1.5800684660120241e+14 2.7364370989701237e-02 -2.9016398260234992e+00
1.5830723984569138e+14 2.5457774948116900e-02 -2.8254578775470720e+00
1.5860763309018038e+14 2.3426809698987968e-02 -2.8639532442917095e+00
1.5890802633466934e+14 2.4226586103057099e-02 -2.9358173668630996e+00
1.5920841957915831e+14 2.6381286540168161e-02 -2.8981148336690423e+00
1.5950881282364728e+14 2.6436347164769992e-02 -2.7770049707148705e+00
1.5980920606813628e+14 2.3346549467413633e-02 -2.6898056632209646e+00
1.6010959931262525e+14 1.9846329782731032e-02 -2.7748085970613694e+00
1.6040999255711422e+14 2.0808469070281825e-02 -2.9686031080590043e+00
1.6071038580160322e+14 2.5358689703430963e-02 -2.9714353428076246e+00
1.6101077904609219e+14 2.8181614505344614e-02 -2.7963323986657445e+00
1.6131117229058116e+14 2.6339040633989376e-02 -2.5736348895037149e+00
1.6161156553507012e+14 2.0240440295659707e-02 -2.4445546564052028e+00
1.6191195877955912e+14 1.4593958932167533e-02 -2.6643113542557488e+00
1.6221235202404809e+14 1.7140020304199078e-02 -3.0512225814780143e+00
1.6251274526853706e+14 2.3650407469446258e-02 -3.0224188695899894e+00
1.6281313851302606e+14 2.7066211118142308e-02 -2.7948751185697818e+00
1.6311353175751503e+14 2.5306228792491427e-02 -2.5446723126131650e+00
1.6341392500200400e+14 1.9560899435453579e-02 -2.4076223730632496e+00
1.6371431824649300e+14 1.4577579560191166e-02 -2.5947327925323589e+00
1.6401471149098197e+14 1.6462075769579261e-02 -2.9129689675733901e+00
1.6431510473547094e+14 2.1413804959072521e-02 -2.8873104848105657e+00
1.6461549797995991e+14 2.3697683776490872e-02 -2.6862572751636073e+00
1.6491589122444891e+14 2.1851115466530981e-02 -2.4750936508685428e+00
1.6521628446893788e+14 1.7305394018180719e-02 -2.3855781776534348e+00
1.6551667771342684e+14 1.3986386979933655e-02 -2.5541323758754375e+00
1.6581707095791584e+14 1.5274869569512448e-02 -2.7759870199750485e+00
1.6611746420240481e+14 1.8262161055622235e-02 -2.7616893521378394e+00
1.6641785744689378e+14 1.9413325669693410e-02 -2.6229153173559916e+00
1.6671825069138275e+14 1.8098005810999396e-02 -2.4943773732955141e+00
1.6701864393587175e+14 1.5734189850429982e-02 -2.4704344458938006e+00
1.6731903718036072e+14 1.4562544271464905e-02 -2.5627749259551402e+00
1.6761943042484969e+14 1.5260152382948842e-02 -2.6344995174025327e+00
1.6791982366933869e+14 1.6281856128870453e-02 -2.6066648764093214e+00
1.6822021691382766e+14 1.6366164363773580e-02 -2.5321672420784176e+00
1.6852061015831662e+14 1.5558228900874084e-02 -2.4763072826667893e+00
1.6882100340280562e+14 1.4618538279920466e-02 -2.4653661778336740e+00
1.6912139664729459e+14 1.4066127734401426e-02 -2.4771461897453397e+00
1.6942178989178356e+14 1.3747217483210623e-02 -2.4821345407620239e+00
1.6972218313627256e+14 1.3381305321496525e-02 -2.4854891076619943e+00
1.7002257638076153e+14 1.3096422571652291e-02 -2.5032186028206698e+00
1.7032296962525050e+14 1.3165957798392757e-02 -2.5217675045622485e+00
1.7062336286973947e+14 1.3454681567610708e-02 -2.5108968233739870e+00
1.7092375611422847e+14 1.3503948774678951e-02 -2.4691808074240531e+00
1.7122414935871744e+14 1.3087098490786847e-02 -2.4258297450461517e+00
1.7152454260320641e+14 1.2443891508064716e-02 -2.4093875395057816e+00
1.7182493584769538e+14 1.1979101420887529e-02 -2.4189055912028792e+00
1.7212532909218438e+14 1.1779673030063170e-02 -2.4281262560153074e+00
1.7242572233667334e+14 1.1615159291702901e-02 -2.4262586939819344e+00
1.7272611558116231e+14 1.1401998351603425e-02 -2.4281953398924543e+00
1.7302650882565131e+14 1.1354518708689762e-02 -2.4380457786560203e+00
1.7332690207014028e+14 1.1557459319614315e-02 -2.4281853886125555e+00
1.7362729531462925e+14 1.1634635279119390e-02 -2.3781091429256720e+00
1.7392768855911825e+14 1.1118900911795069e-02 -2.3127350218277281e+00
1.7422808180360722e+14 1.0061084729722385e-02 -2.2931179057211630e+00
1.7452847504809619e+14 9.2604151603615601e-03 -2.3673018260799590e+00
1.7482886829258519e+14 9.5474915078966431e-03 -2.4666570846198250e+00
1.7512926153707416e+14 1.0507366205388067e-02 -2.4693096765695177e+00
1.7542965478156312e+14 1.1026907333382982e-02 -2.3819376987030223e+00
