214137470000000.0	0.002905022807083450	2.839868272424397	0.01144226880143904	-2.190481673787630	0.01243479891937909	-1.858550432707336	0.1264823830274088	-2.585753572649574
213674970064794.9	0.002712476194578616	2.788711910028340	0.01202559224085542	-2.251098850206565	0.01276066955863845	-1.911295123084391	0.1269654884697680	-2.861653293199290
213214463663793.1	0.002511104263145761	2.738016588815838	0.01274297136847644	-2.333775377754526	0.01344133202398146	-1.978900209481792	0.1212145634382688	-3.128032101488963
212755937935483.8	0.002277425213863174	2.693314444298109	0.01344966636196016	-2.432903316117371	0.01427539962373720	-2.068090402083168	0.1113423480908793	-3.362578823998732
212299380128755.4	0.002002810772106766	2.670683158361749	0.01406933966335657	-2.539054188839162	0.01507067119923447	-2.172121451023802	0.1009972000963313	-3.551296045288171
211844777601713.1	0.001705356532161563	2.699420948516513	0.01460524223973982	-2.643453206080894	0.01574488951370767	-2.278698996197589	0.09361961379685428	-3.702585773987066
211392117820512.8	0.001441237123146860	2.821449846117604	0.01512921147210419	-2.740462677467345	0.01635688302736745	-2.377269413206939	0.09029080698483458	-3.850835359495891
210941388358209.0	0.001308087583439563	3.058010324021926	0.01575475318767132	-2.829027698894059	0.01707516186667132	-2.463890295319675	0.08927526915398765	-4.029984071056619
210492576893617.0	0.001390121761222486	3.329667321435505	0.01659738544380080	-2.912888782783642	0.01809835284754922	-2.543249709013541	0.08791000515384109	-4.249443322108325
210045671210191.1	0.001665727142223971	3.518086807081056	0.01773329683119604	-2.998823169443298	0.01956008983760174	-2.626106109217091	0.08441523418078505	-4.499893650782954
209600659194915.2	0.002053198295166004	3.606832240261830	0.01917521530881940	-3.093420187659413	0.02147059482770266	-2.723005811065129	0.07829283460889702	-4.766565504959376
209157528837209.3	0.002497912771452321	3.631185164484419	0.02087667964641183	-3.200436820756138	0.02372316832504987	-2.839211107800356	0.06998065468658457	-5.034486787719277
208716268227848.1	0.002981379445376871	3.618819899482785	0.02275711001673526	-3.320183707417996	0.02614465590852390	-2.973935305277954	0.06045548688866352	-5.288109855379108
208276865557894.7	0.003503165765167308	3.583334308918417	0.02473093065517678	-3.450501230000565	0.02855701869969257	-3.122352694977911	0.05097820267560361	-5.510240938429677
207839309117647.1	0.004065195170496342	3.530210459008169	0.02672953689246327	-3.588125958943696	0.03083373703140167	-3.278047415870340	0.04290474380978123	-5.685431893441847
207403587295597.5	0.004662681742663338	3.461963255415886	0.02871340888060420	-3.729741032628227	0.03293898845314465	-3.435083721836315	0.03736575413366158	-5.813540228312722
206969688577405.8	0.005282111499517614	3.380942055151220	0.03067569319090314	-3.872598953163149	0.03493161615944090	-3.589599772752715	0.03471092238929684	-5.924164254247800
206537601544885.2	0.005904661210209289	3.290206229669050	0.03263903038717406	-4.014831142868588	0.03692409741195805	-3.740584105272075	0.03422339833654999	-6.058864009794608
206107314875000.0	0.006512061662755214	3.193312932702840	0.03464703977611573	-4.155547324276194	0.03901604584419582	-3.889354431941427	0.03470187914978187	-6.234712016854448
205678817338877.3	0.007092044526778219	3.093737669320358	0.03675204688492999	-4.294765126559740	0.04124739527923960	-4.037961244097597	0.03524040772733172	-6.441955641503365
205252097800829.9	0.007641476109500960	2.994316792344502	0.03900142931418279	-4.433184029321389	0.04360242506398099	-4.187702317771123	0.03544801426666818	-6.662997695410930
204827145217391.3	0.008166336474053734	2.896865782101384	0.04142570543249404	-4.571842670390521	0.04604836277475708	-4.338772175179626	0.03528200235584551	-6.883879605707907
204403948636363.6	0.008678721905306526	2.802046637814894	0.04403137149599553	-4.711743724312848	0.04856462976742029	-4.490847335024862	0.03482880239631780	-7.096484675058322
203982497195876.3	0.009192081482011885	2.709528235193322	0.04680019172964258	-4.853548908813680	0.05114028708535843	-4.643648912377275	0.03417792195467365	-7.296671537620528
203562780123456.8	0.009716683055520363	2.618408243594769	0.04969471594690316	-4.997414994202422	0.05375778687077030	-4.796920715876717	0.03341084718559570	-7.482097405522937
203144786735112.9	0.01025731529965486	2.527744848872551	0.05266821093100622	-5.142981869851193	0.05639386256628516	-4.950103192086601	0.03263459849002806	-7.652100259180443
202728506434426.2	0.01081421918660054	2.436976338157933	0.05567653260444329	-5.289475775062524	0.05904275222509698	-5.102297945376455	0.03195561171090205	-7.809281108371980
202313928711656.4	0.01138668284600523	2.346062195182838	0.05868962791288211	-5.435875420171976	0.06173619526006812	-5.252688010353205	0.03137490076462787	-7.959361622216427
201901043142857.1	0.01197752244300534	2.255322403370033	0.06170087112478511	-5.581098513927320	0.06453514217260538	-5.401005978436180	0.03072626235006804	-8.106814012157333
